id,name,description,status,reasons,countries,categories,website,logo_url,alternatives,alternatives_text,allOf
loctite,Loctite,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.be/resource/image/22588/1x1/1000/1000/36a0a800ff0a8d70961a0e927eb58837/FC64D42630AB8CBFF380E101537EA8BB/loctite-logo.webp,,,
loewe,Loewe,"**LOEWE** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/L/loewe-logo-D5B7D900FC-seeklogo.com.png,,,
looza,Looza,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://www.looza.be/prod/s3fs-public/2023-03/image-2002.jpg,,,
loropiana,Loro Piana,"**LORO PIANA** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://www.staronevsky.com/public/uploads/brands/project/logo/eng/8/logo_lp.png,,,
lu,Lu,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://lafabriqueb612.fr/wp-content/uploads/2017/04/logo_LU_02.png,ulker,,
lush,lush,lush,support,,,,,https://upload.wikimedia.org/wikipedia/commons/6/61/Lush_Logo.png,,,
luvs,Luvs,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://assets.stickpng.com/images/600f2a44fcd2b500043083f6.png,,,
lux,Lux,"Owned by **Unilever**.

**Lux** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://cdn.sanity.io/images/92ui5egz/production/2f8428952599e230782f70a2ca0bfc3e5fa2b270-1080x1080.png?w=600&h=600&fit=crop&auto=format,lush,,
lynx,Lynx,"Owned by **Unilever**.

**Lynx** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/06/Lynx-Logo.png,,,
lysol,Lysol,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
mac,MAC,"MAC cosmetics is owned by **Estee Lauder**

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2019/06/MAC-Logo.png,huda-beauty,,
maggi,Maggi,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Maggi_logo.svg/2560px-Maggi_logo.svg.png,,,
magnum,Magnum,"Owned by **Unilever**.

**Magnum** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/827274/MAGNUM_Ice_Cream_Logo.jpg?p=facebook,golf,,
maille,Maille,"Owned by **Unilever**.

**Maille** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/maille-food2950.logowik.com.webp,,,
maisonfranciskurkdjian,Maison Francis KurkDjian,"**Maison Francis KurkDjian** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://bluebellgroup.com/wp-content/uploads/2018/01/Logo_MaisonFrancisKurkdjian_3lignes-FondTransparent-1024x409.png,,,
maisonmargielafragrances,Maison Margiela Fragrances,"**Maison Margiela Fragrances** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
makeupforever,Make Up For Ever,"**Make Up For Ever** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://www.makeupforever.com/on/demandware.static/Sites-MakeUpForEver-US-Site/-/default/dw21401164/fontsicons/images/logo-iframe.png,,,
maltesers,Maltesers,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://assets.stickpng.com/images/60157b0b3900fa0004e9d8a9.png,torku,,
manzanitasol,Manzanita Sol,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://i1.sndcdn.com/artworks-00UpqZc8kGCxV9Vt-RtmiqA-t500x500.jpg,kizilay,,
marabou,Marabou,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
marcjacobs,Marc Jacobs,"Marc Jacobs is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Marc_Jacobs_logo.svg/2560px-Marc_Jacobs_logo.svg.png,,,
marmite,Marmite,"Owned by **Unilever**.

**Marmite** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://cdn.sanity.io/images/92ui5egz/production/75d6fcedd6a92ead68906c3f06cab14bc8a27470-280x280.png?w=600&h=600&fit=crop&auto=format,,,
mars,Mars,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/mars9551.logowik.com.webp,,,
masterfoods,MasterFoods,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://wasteinitiatives.com.au/wp-content/uploads/2021/09/masterfoods-logo.png,,,
mauistyle,Maui Style,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/fritolay/images/4/4c/Maui_Style_Logo.png/revision/latest?cb=20150924153355&path-prefix=es,croky,,
maybeline,Maybeline,"**Maybeline** is owned By **L' Oreal**.

**34.70%** of L'Oreal is owned by Mrs. Francoise **Bettencourt** Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began investing in Israel in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a **53.8 percent stake** in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Maybelline-Logo.svg/1280px-Maybelline-Logo.svg.png,,,
maynardsbassetts,Maynards Bassetts,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
metamucil,Meta Mucil,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/3/3a/Metamucil-2018.png/revision/latest/scale-to-width-down/250?cb=20221031000613,,,
meysu,meysu,meysu,support,,,,,https://seeklogo.com/images/M/meysu-logo-96F1807DD1-seeklogo.com.png,,,
michaelkors,Michael Kors,"Micheal Kors is owned by **Estee Lauder**

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/M/michael-kors-logo-2D0B890759-seeklogo.com.png,,,
microban,Microban,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://images.ctfassets.net/su3f4fxan0r6/6dej9HKh8udBRNGOhPwDVA/9bd44b80ad6d4408466cc4b2efcf7463/Microban_US_EN_Microban24-Protection-That-Lives-On.png,,,
mikado,Mikado,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://stock.wikimini.org/w/images/7/75/Logo_mikado.png,torku,,
milka,Milka,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2022/10/Milka-logo.png,tadelle,,
milkybar,Milkybar,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://www.nestle.com/sites/default/files/styles/thumbnail/public/asset-library/publishingimages/brands/chocolate-confectionery/milkybar-logo-round.png?itok=T2JexHQM,tadelle,,
milkyway,Milkyway,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2022/10/Milky-Way-logo.png,tadelle,,
milo,Milo,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://live.staticflickr.com/2878/9782396475_c0072df08d_b.jpg,,,
minutemaid,Minute Maid,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Minute_Maid_Logo.svg/1280px-Minute_Maid_Logo.svg.png,meysu,,
miracoli,Miracoli,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://www.miracoli.be/sites/g/files/fnmzdf4381/files/logo.png,,,
mirinda,Mirinda,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/03/Mirinda-Logo.jpg,uludag-icecek,,
missvickies,Miss Vickies,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/fr/3/34/Miss_Vickie%27s_logo.webp,croky,,
mms,M&M's,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2022/10/MMs-logo.png,,,
mountaindew,Mountain Dew,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Mountain_Dew_logo.svg/2560px-Mountain_Dew_logo.svg.png,,,
moynat,Moynat,"**MOYNAT** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://r.lvmh-static.com/uploads/2016/10/logo-moynat.png,,,
mrclean,Mr.Clean,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://s25.q4cdn.com/264117071/files/doc_multimedia/2012/11/Logo-mr-clean.jpg,,,
mtv,MTV,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
mugler,Mugler,"**Mugler** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
munchies,Munchies,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://images-platform.99static.com/SfR_kV_2porJTcZLeZ6E8CVELmM=/500x500/top/smart/99designs-contests-attachments/60/60224/attachment_60224532,ulker,,
munchos,Munchos,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/c/c6/Munchos_brand_logo.png,croky,,
musclemilk,Muscle Milk,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://sportsrd.org/wp-content/uploads/2015/01/muscle-milk-logo.jpg,,,
myblackisbeautiful,My Black Is Beautiful,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/898010/MBIB_PLATFORM_GOLD_BLK.jpg?p=facebook,,,
native,Native,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/0/00/Native_logo.jpg/revision/latest?cb=20201205150506,lush,,
natuchips,NatuChips,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://share.snacks.com/images/v2/webp/logos/natuChips-pdp.webp,croky,,
naturesbakery,Nature's Bakery,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/831546/Natures_Bakery_Logo.jpg?p=facebook,ulker,,
naturnes,NaturNes,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://assets.stickpng.com/images/601d81a5abab6a0004c7f020.png,,,
neareast,Near East,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://middlebury.coop/wp-content/uploads/2022/03/FP598_NearEast_Logo_trans_@2x.png,,,
nescafe,Nescafe,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/nescafe-new2904.jpg,,,
nespresso,Nespresso,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://image.isu.pub/191018120732-fef611e3af77778e68c74edd3ed7d146/jpg/page_1.jpg,,,
nesquick,Nesquick,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/N/nesquik-logo-05F3963D77-seeklogo.com.png,,,
nestea,Nestea,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/05/Nestea-logo.png,,,
network10,Network 10,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
nickelodeon,Nickelodeon,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
nido,Nido,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/N/nido-nestle-logo-852564E012-seeklogo.com.png,,,
niely,Niely,"**Niely** is owned By **L' Oreal**.

**34.70%** of L'Oreal is owned by Mrs. Francoise **Bettencourt** Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began investing in Israel in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a **53.8 percent stake** in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/N/niely-logo-FBDAB5A16E-seeklogo.com.png,,,
ninjamas,Ninjamas,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://images.ctfassets.net/kpjl376cy4l0/5sNmHDOrOQCuYxNfAppqdd/1e4e436c499b6f79deff750940d41115/Ninjamas-NA_EN_Logo_Ninjamas-Logo_resized.png,,,
niod,Niod,"Niod is owned by **Estee Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,,,,
nomnom,Nom Nom,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://i.insider.com/5eac228d42278d707a3073d3,,,
nurofen,Nurofen,"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.",avoid,operations_in_israel,global,,,,,,
nutharvest,Nut Harvest,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://m.media-amazon.com/images/S/abs-image-upload-na/c/AmazonStores/ATVPDKIKX0DER/fe84118534335b583125cd45ad2b3ed4.w1500.h1500.jpg,,,
nutro,Nutro,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/483051/NUTRO_FEED_CLEAN_2017_Logo.jpg,,,
nyx,Nyx,"**Nyx** is owned By **L' Oreal**.

**34.70%** of L'Oreal is owned by Mrs. Francoise **Bettencourt** Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began investing in Israel in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a **53.8 percent stake** in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://seeklogo.com/images/N/nyx-cosmetics-logo-D868486441-seeklogo.com.png,,,
oceanspray,Ocean Spray,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Ocean_Spray_Logo.gif/1200px-Ocean_Spray_Logo.gif,,,
officineuniversellebuly,Officine Universelle Buly,"**Officine Universelle Buly** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://www.buly1803.hk/themes/buly2018/img/logos/logo2020.png,,,
offtheeatenpath,Off The Eaten Path,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://www.offtheeatenpathsnacks.co.uk/prod/s3fs-public/2023-03/brand-logo.png,torku,,
ogxbeauty,OGX Beauty,"Owned by **Johnson & Johnson**.

**Johnson & Johnson** owns companies in Israel, engaging in various sectors including healthcare, pharmaceuticals, and medical devices, furthering its global presence in these critical industries.",avoid,operations_in_israel,global,,,https://youconnex.com/wp-content/uploads/2016/05/Logo-OGX.jpg,,,
oikos,Oikos,"Owned by **Danone**.

**Danone** leads an investment of about NIS 12.5 million in Israel's Wilk, alongside Israeli milk firm Tara.",avoid,operations_in_israel,global,,,https://assets-us-01.kc-usercontent.com/f5a2b33b-f1c1-0070-ebd4-26269b6538af/0a89c810-8e03-44c4-88e7-a0aebbc0417c/Oikos%20LOGO%202020-02.jpg?fm=png&h=150&q=80,,,
olay,Olay,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://cdn11.bigcommerce.com/s-gud7r2x2lu/images/stencil/250x100/download_1564578205__18126.original.png,lush,,
oldspice,Old Spice,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/old-spice8476.jpg,,,
